0.0, -0.08466666666666667
-0.08466666666666667, -0.08466666666666667
0.0, -0.16933333333333334
-0.08466666666666667, -0.08466666666666667
0.0, -0.08466666666666667
-0.08466666666666667, -0.08466666666666667
0.0, -0.16933333333333334
0.08466666666666667, -0.08466666666666667
0.0, -0.16933333333333334
0.08466666666666667, -0.08466666666666667
0.0, -0.254
0.08466666666666667, -0.08466666666666667
0.0, -0.16933333333333334
0.16933333333333334, -0.16933333333333334
4.995333333333333, 0.0
0.08466666666666667, 0.08466666666666667
0.0, 2.032
0.08466666666666667, 0.08466666666666667
5.334, 0.0
0.08466666666666667, -0.08466666666666667
0.0, -2.032
0.08466666666666667, -0.08466666666666667
5.334, 0.0
0.08466666666666667, 0.08466666666666667
0.0, 2.032
0.08466666666666667, 0.08466666666666667
5.334, 0.0
0.08466666666666667, -0.08466666666666667
0.0, -2.032
0.08466666666666667, -0.08466666666666667
5.334, 0.0
0.08466666666666667, 0.08466666666666667
0.0, 2.032
0.08466666666666667, 0.08466666666666667
5.334, 0.0
0.08466666666666667, -0.08466666666666667
0.0, -2.032
0.08466666666666667, -0.08466666666666667
5.334, 0.0
0.08466666666666667, 0.08466666666666667
0.0, 2.032
0.08466666666666667, 0.08466666666666667
5.334, 0.0
0.08466666666666667, -0.08466666666666667
0.0, -2.032
0.08466666666666667, -0.08466666666666667
5.334, 0.0
0.08466666666666667, 0.08466666666666667
0.0, 2.032
0.08466666666666667, 0.08466666666666667
5.334, 0.0
0.08466666666666667, -0.08466666666666667
0.0, -2.032
0.08466666666666667, -0.08466666666666667
5.334, 0.0
0.08466666666666667, 0.08466666666666667
0.0, 2.032
0.08466666666666667, 0.08466666666666667
5.334, 0.0
0.08466666666666667, -0.08466666666666667
0.0, -2.032
0.08466666666666667, -0.08466666666666667
5.334, 0.0
0.08466666666666667, 0.08466666666666667
0.0, 2.032
0.08466666666666667, 0.08466666666666667
4.8260000000000005, 0.0
0.16933333333333334, -0.16933333333333334
0.0, -0.16933333333333334
0.08466666666666667, -0.08466666666666667
0.0, -0.254
0.08466666666666667, -0.08466666666666667
0.0, -0.16933333333333334
0.08466666666666667, -0.08466666666666667
0.0, -0.16933333333333334
-0.08466666666666667, -0.08466666666666667
0.0, -0.08466666666666667
-0.08466666666666667, -0.08466666666666667
0.0, -0.16933333333333334
-0.08466666666666667, -0.08466666666666667
0.0, -0.08466666666666667
